T7_theta,T7_mu,T7_beta,T8_theta,T8_mu,T8_beta,theta_diff_T7_T8,mu_diff_T7_T8,beta_diff_T7_T8,theta_asym_T7_T8,mu_asym_T7_T8,beta_asym_T7_T8,T7_mu_beta_ratio,T8_mu_beta_ratio,label,file
0.0730230563619232,0.15167118388934472,0.3809003821292282,0.1383014655194201,0.19131178953589137,0.3261626801108117,-0.0652784091574969,-0.039640605646546645,0.054737702018416545,-0.3089012362944691,-0.11557601269506584,0.07741558591796138,0.39819119912558976,0.5865532611068863,izquierda,abrir-cerrar_mano_izquierda.45.csv
0.08105782172678,0.0487968838445873,0.3105397109884457,0.060682459881937885,0.0560858766173945,0.27829418077592283,0.020375361844842114,-0.007288992772807201,0.032245530212522855,0.14375137523414624,-0.06949656974831091,0.05476167407464665,0.15713572385930913,0.20153448572181581,izquierda,abrir-cerrar_mano_izquierda.46.csv
0.08264384098362978,0.0541182113196359,0.2848059858420737,0.07690297470283938,0.09444399512563882,0.37578283232267234,0.005740866280790402,-0.04032578380600292,-0.09097684648059867,0.03598232842358125,-0.2714403754258578,-0.13772083723146117,0.19001780899881307,0.2513259906756011,izquierda,abrir-cerrar_mano_izquierda.47.csv
0.1177136327488393,0.08151142263640368,0.23458486138422951,0.19698462662015057,0.1336187896613241,0.2540038479699281,-0.07927099387131127,-0.052107367024920415,-0.019418986585698572,-0.25189523294888055,-0.24221314173518046,-0.03974505717481078,0.3474709266434113,0.5260502369107458,izquierda,abrir-cerrar_mano_izquierda.48.csv
0.09104262677445281,0.1335306914118144,0.3004670383024082,0.074077880758462,0.14031609503729306,0.34352217737878926,0.01696474601599081,-0.006785403625478664,-0.04305513907638109,0.10274159910266203,-0.024778101162631953,-0.06685692455621181,0.4444104342430956,0.4084629761703621,izquierda,abrir-cerrar_mano_izquierda.49.csv
0.09416388804986962,0.0766380620410906,0.283626409684853,0.08274495400333928,0.0886748698144696,0.11003155677933447,0.01141893404653034,-0.01203680777337901,0.17359485290551852,0.06454699080346679,-0.07281225316222367,0.440978878326656,0.2702077688187362,0.8059039093054525,izquierda,abrir-cerrar_mano_izquierda.50.csv
0.20351085034142716,0.09838897244017188,0.29787655111189226,0.19294237014866564,0.17672132243437041,0.2757512439674192,0.01056848019276152,-0.07833234999419854,0.022125307144473083,0.026657571133162004,-0.28473070112702686,0.03857084149087573,0.3303011558644043,0.64087223500079,izquierda,abrir-cerrar_mano_izquierda.51.csv
0.07189096150278472,0.12855152159732217,0.28993494790106394,0.08217514523813581,0.05614387951276,0.17138830346205333,-0.010284183735351088,0.07240764208456216,0.11854664443901061,-0.06675175536906079,0.39203812184270104,0.2569708800044662,0.4433805517208052,0.327582892781022,izquierda,abrir-cerrar_mano_izquierda.52.csv
0.041946438295617,0.019517061388965,0.0857715267972382,0.0988685566596532,0.0725237457414797,0.14010438323541533,-0.056922118364036205,-0.053006684352514696,-0.05433285643817712,-0.4042333299787014,-0.5759041043430879,-0.24054293361737072,0.22754706418637285,0.5176407681921803,izquierda,abrir-cerrar_mano_izquierda.53.csv
0.0331655178533869,0.0904315627581257,0.2283412778976648,0.11649996546365916,0.1100779640356062,0.199071819283921,-0.08333444761027226,-0.019646401277480505,0.029269458613743804,-0.5568046833196181,-0.09798237825311593,0.06848048906770826,0.3960368428799184,0.5529560080477804,izquierda,abrir-cerrar_mano_izquierda.54.csv
0.0668211432258513,0.04858485841318929,0.19540620207700773,0.18518774637140048,0.14586010819159717,0.25382680522366974,-0.11836660314554918,-0.09727524977840787,-0.058420603146662003,-0.46969215505768597,-0.5002713439911687,-0.13004521238820774,0.2486351784662939,0.5746442040139323,izquierda,abrir-cerrar_mano_izquierda.55.csv
0.0400176605918916,0.11429832371962755,0.3084133459900437,0.0645868933210737,0.13453115859081083,0.16656394607441144,-0.0245692327291821,-0.020232834871183283,0.14184939991563228,-0.23487725401374046,-0.08131204498034704,0.2986445863814838,0.37060108292883837,0.8076846981871026,izquierda,abrir-cerrar_mano_izquierda.56.csv
0.3055003113561989,0.0458355047445855,0.23514682228150466,0.3522709265438793,0.11330146415035823,0.15672776792787593,-0.04677061518768044,-0.06746595940577274,0.07841905435362873,-0.07110468166097973,-0.4239489770024555,0.20011262355796733,0.1949229096555032,0.7229188446894084,izquierda,abrir-cerrar_mano_izquierda.57.csv
