mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0036368370056152344,0.0004797984676302274,0.002957010269165039,0.00010489817081956423,5.0,auto,"{'clf__C': 5, 'clf__gamma': 'auto'}",0.5909090909090909,0.6363636363636364,0.6818181818181818,0.7727272727272727,0.6583333333333333,0.668030303030303,0.06032586745886733,10,0.9772609819121447,0.9883720930232558,0.9772609819121447,0.9656330749354005,0.9886363636363636,0.9794326990838618,0.008537945218673057
0.0032122135162353516,0.00012532846289116235,0.0030372142791748047,0.00012812721804249578,1.0,0.1,"{'clf__C': 1, 'clf__gamma': 0.1}",0.5909090909090908,0.8181818181818181,0.6363636363636364,0.6818181818181819,0.525,0.6504545454545455,0.09858922208205013,12,0.9772609819121447,1.0,0.9661498708010337,0.9550387596899225,0.9772727272727273,0.9751444679351657,0.014912738682729272
0.0033912181854248045,0.0001184389400775021,0.0030756473541259767,0.00016450926186322454,5.0,0.05,"{'clf__C': 5, 'clf__gamma': 0.05}",0.5909090909090909,0.6818181818181819,0.6363636363636364,0.7272727272727273,0.6083333333333333,0.648939393939394,0.049782815729577885,13,0.9883720930232558,1.0,0.9888888888888889,0.9772609819121447,0.9886363636363636,0.9886316654921306,0.00719256613975807
0.0032250404357910155,9.033483322894875e-05,0.0029438495635986327,0.00017357262931877283,2.0,0.1,"{'clf__C': 2, 'clf__gamma': 0.1}",0.6363636363636364,0.7727272727272727,0.5909090909090909,0.6818181818181819,0.525,0.6413636363636364,0.08367094146883368,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002998208999633789,0.0004161180489375126,0.002226734161376953,0.0004775566776026262,50.0,0.1,"{'clf__C': 50, 'clf__gamma': 0.1}",0.6363636363636364,0.6818181818181819,0.6363636363636364,0.6818181818181819,0.5666666666666667,0.6406060606060606,0.04218982856716879,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003461456298828125,0.0001888168336756644,0.003586483001708984,0.001114704055423998,20.0,0.1,"{'clf__C': 20, 'clf__gamma': 0.1}",0.6363636363636364,0.6818181818181819,0.6363636363636364,0.6818181818181819,0.5666666666666667,0.6406060606060606,0.04218982856716879,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0036074161529541016,0.00033965143246295776,0.003151702880859375,0.00024337328522689358,5.0,0.1,"{'clf__C': 5, 'clf__gamma': 0.1}",0.6363636363636364,0.6818181818181819,0.6363636363636364,0.6818181818181819,0.5666666666666667,0.6406060606060606,0.04218982856716879,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004185342788696289,0.0007639340474268786,0.0031455516815185546,0.0001032225907215237,10.0,0.1,"{'clf__C': 10, 'clf__gamma': 0.1}",0.6363636363636364,0.6818181818181819,0.6363636363636364,0.6818181818181819,0.5666666666666667,0.6406060606060606,0.04218982856716879,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004030990600585938,0.00015613234537854268,0.0030815601348876953,0.00017507880010730962,50.0,0.01,"{'clf__C': 50, 'clf__gamma': 0.01}",0.5909090909090909,0.5909090909090909,0.6818181818181818,0.6363636363636364,0.6583333333333333,0.6316666666666666,0.03625108845457488,19,0.9540051679586563,0.9434108527131784,0.9656330749354005,0.9095607235142118,0.9545454545454546,0.9454310547333804,0.01926380647614748
0.0033397674560546875,0.00015362691284223179,0.003088235855102539,0.00012265035906766384,2.0,auto,"{'clf__C': 2, 'clf__gamma': 'auto'}",0.5909090909090909,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.6666666666666667,0.6242424242424243,0.029379877923735333,20,0.9428940568475452,0.920671834625323,0.9550387596899225,0.8757105943152454,0.9545454545454546,0.9297721400046981,0.029764979978539476
