time,sample,AF3,T7,Pz,T8,AF4,marker_hardware,label,trial,state
1774525074.696,11,4277.949,4286.667,4158.974,4164.615,4275.385,16225.0,1,8,motor_imagery_right_hand
1774525074.7039,12,4270.769,4290.769,4161.026,4166.667,4269.744,450.0,1,8,motor_imagery_right_hand
1774525074.7116,13,4274.872,4270.256,4164.103,4165.641,4256.41,450.0,1,8,motor_imagery_right_hand
1774525074.7193,14,4270.256,4256.923,4161.538,4163.077,4230.769,450.0,1,8,motor_imagery_right_hand
1774525074.7271,15,4259.487,4274.359,4155.897,4167.179,4218.462,16225.0,1,8,motor_imagery_right_hand
1774525074.7348,16,4255.385,4276.923,4151.795,4165.128,4228.205,0.0,1,8,motor_imagery_right_hand
1774525074.7426,17,4264.103,4277.436,4152.821,4164.615,4251.795,0.0,1,8,motor_imagery_right_hand
1774525074.7503,18,4278.974,4301.026,4156.41,4170.769,4278.974,0.0,1,8,motor_imagery_right_hand
1774525074.7582,19,4290.256,4303.077,4164.615,4177.949,4294.359,0.0,1,8,motor_imagery_right_hand
1774525074.7659,20,4294.359,4262.564,4170.769,4182.051,4281.538,0.0,1,8,motor_imagery_right_hand
1774525074.7736,21,4281.026,4237.436,4163.077,4182.564,4261.538,0.0,1,8,motor_imagery_right_hand
1774525074.7814,22,4265.641,4267.692,4155.385,4190.769,4270.256,0.0,1,8,motor_imagery_right_hand
1774525074.7891,23,4269.744,4292.821,4161.026,4194.872,4288.205,0.0,1,8,motor_imagery_right_hand
1774525074.7969,24,4278.462,4274.359,4165.641,4186.667,4286.154,0.0,1,8,motor_imagery_right_hand
1774525074.8047,25,4280.0,4266.667,4158.462,4186.667,4282.051,0.0,1,8,motor_imagery_right_hand
1774525074.8125,26,4277.949,4293.333,4154.872,4186.667,4281.026,0.0,1,8,motor_imagery_right_hand
1774525074.8203,27,4283.077,4294.359,4165.128,4175.897,4274.359,0.0,1,8,motor_imagery_right_hand
1774525074.828,28,4287.179,4265.128,4172.308,4171.795,4270.769,0.0,1,8,motor_imagery_right_hand
1774525074.8358,29,4268.718,4262.564,4167.179,4170.256,4273.846,0.0,1,8,motor_imagery_right_hand
1774525074.8435,30,4238.462,4286.667,4164.103,4155.897,4275.897,0.0,1,8,motor_imagery_right_hand
1774525074.8512,31,4227.179,4293.333,4167.179,4148.718,4275.385,0.0,1,8,motor_imagery_right_hand
1774525074.859,32,4238.462,4268.718,4175.385,4159.487,4278.462,0.0,1,8,motor_imagery_right_hand
1774525074.8669,33,4248.205,4253.333,4175.897,4169.231,4287.692,0.0,1,8,motor_imagery_right_hand
1774525074.8746,34,4250.256,4265.128,4167.179,4175.385,4306.667,0.0,1,8,motor_imagery_right_hand
1774525074.8823,35,4260.513,4271.282,4170.769,4178.462,4320.513,0.0,1,8,motor_imagery_right_hand
1774525074.8901,36,4280.513,4275.385,4173.846,4185.641,4317.436,0.0,1,8,motor_imagery_right_hand
1774525074.8978,37,4292.821,4280.513,4163.077,4198.974,4315.897,0.0,1,8,motor_imagery_right_hand
1774525074.9056,38,4291.795,4279.487,4158.974,4189.231,4320.0,0.0,1,8,motor_imagery_right_hand
1774525074.9133,39,4282.051,4280.0,4166.667,4159.487,4301.026,0.0,1,8,motor_imagery_right_hand
1774525074.9211,40,4266.667,4281.026,4176.41,4144.103,4268.205,0.0,1,8,motor_imagery_right_hand
1774525074.9289,41,4248.205,4275.385,4176.41,4147.179,4263.59,0.0,1,8,motor_imagery_right_hand
1774525074.9367,42,4242.564,4270.256,4176.41,4151.282,4273.846,0.0,1,8,motor_imagery_right_hand
1774525074.9444,43,4255.897,4276.923,4179.487,4168.718,4278.974,0.0,1,8,motor_imagery_right_hand
1774525074.9522,44,4265.641,4279.487,4176.923,4189.744,4296.923,0.0,1,8,motor_imagery_right_hand
1774525074.9599,45,4260.0,4266.667,4164.615,4180.0,4315.897,0.0,1,8,motor_imagery_right_hand
1774525074.9678,46,4262.051,4262.564,4154.872,4159.487,4308.718,0.0,1,8,motor_imagery_right_hand
1774525074.9755,47,4274.359,4277.436,4154.872,4157.949,4299.487,0.0,1,8,motor_imagery_right_hand
1774525074.9833,48,4273.333,4284.103,4156.923,4168.205,4301.538,0.0,1,8,motor_imagery_right_hand
1774525074.991,49,4264.103,4272.821,4156.923,4171.282,4289.231,0.0,1,8,motor_imagery_right_hand
1774525074.9988,50,4258.462,4278.462,4164.103,4165.128,4288.718,0.0,1,8,motor_imagery_right_hand
1774525075.0065,51,4253.333,4295.897,4172.821,4167.179,4309.744,0.0,1,8,motor_imagery_right_hand
1774525075.0143,52,4249.231,4297.436,4181.026,4176.41,4313.333,0.0,1,8,motor_imagery_right_hand
1774525075.0221,53,4251.795,4290.256,4194.359,4176.923,4307.692,0.0,1,8,motor_imagery_right_hand
1774525075.0299,54,4255.897,4283.077,4191.282,4164.103,4305.641,0.0,1,8,motor_imagery_right_hand
1774525075.0376,55,4264.615,4279.487,4173.846,4166.154,4303.077,0.0,1,8,motor_imagery_right_hand
1774525075.0453,56,4277.949,4269.231,4169.231,4182.051,4316.41,0.0,1,8,motor_imagery_right_hand
1774525075.0531,57,4277.949,4252.308,4171.282,4182.564,4331.282,0.0,1,8,motor_imagery_right_hand
1774525075.0608,58,4272.308,4267.179,4170.769,4179.487,4320.0,0.0,1,8,motor_imagery_right_hand
1774525075.0686,59,4267.692,4286.154,4166.154,4171.795,4305.128,0.0,1,8,motor_imagery_right_hand
1774525075.0764,60,4251.282,4264.103,4160.513,4151.795,4295.897,0.0,1,8,motor_imagery_right_hand
1774525075.0842,61,4244.615,4241.538,4165.128,4144.615,4281.026,0.0,1,8,motor_imagery_right_hand
1774525075.0919,62,4257.949,4267.179,4169.744,4156.41,4274.872,0.0,1,8,motor_imagery_right_hand
1774525075.0997,63,4258.974,4297.436,4167.179,4163.077,4285.128,0.0,1,8,motor_imagery_right_hand
1774525075.1074,64,4242.051,4281.538,4172.308,4157.949,4293.333,450.0,1,8,motor_imagery_right_hand
1774525075.1152,65,4239.487,4253.333,4185.641,4164.615,4289.744,450.0,1,8,motor_imagery_right_hand
1774525075.1229,66,4254.359,4264.103,4189.744,4175.897,4279.487,16221.0,1,8,motor_imagery_right_hand
1774525075.1308,67,4267.179,4282.051,4195.385,4173.846,4277.949,450.0,1,8,motor_imagery_right_hand
1774525075.1385,68,4265.641,4282.051,4203.077,4168.205,4292.821,16227.0,1,8,motor_imagery_right_hand
1774525075.1463,69,4254.359,4287.692,4191.795,4168.718,4285.641,450.0,1,8,motor_imagery_right_hand
1774525075.154,70,4250.256,4291.795,4174.359,4160.0,4248.718,16205.0,1,8,motor_imagery_right_hand
1774525075.1618,71,4249.744,4287.692,4172.308,4158.974,4237.949,450.0,1,8,motor_imagery_right_hand
1774525075.1695,72,4233.846,4277.949,4164.615,4168.205,4248.718,450.0,1,8,motor_imagery_right_hand
1774525075.1773,73,4215.897,4257.949,4151.795,4156.41,4230.256,16183.0,1,8,motor_imagery_right_hand
1774525075.1851,74,4217.436,4259.487,4162.051,4146.667,4208.718,450.0,1,8,motor_imagery_right_hand
1774525075.1928,75,4229.231,4278.462,4176.41,4162.051,4217.949,16220.0,1,8,motor_imagery_right_hand
1774525075.2006,76,4228.205,4278.462,4170.769,4169.744,4211.282,450.0,1,8,motor_imagery_right_hand
1774525075.2083,77,4219.487,4267.692,4158.462,4153.846,4186.667,450.0,1,8,motor_imagery_right_hand
1774525075.2161,78,4228.718,4268.205,4162.051,4146.667,4195.897,450.0,1,8,motor_imagery_right_hand
1774525075.2238,79,4245.128,4279.487,4166.667,4165.128,4216.923,16220.0,1,8,motor_imagery_right_hand
1774525075.2317,80,4246.154,4292.308,4158.974,4187.692,4221.026,450.0,1,8,motor_imagery_right_hand
1774525075.2394,81,4252.821,4279.487,4164.615,4190.769,4246.667,450.0,1,8,motor_imagery_right_hand
1774525075.2472,82,4271.795,4266.667,4176.41,4181.538,4272.821,450.0,1,8,motor_imagery_right_hand
1774525075.2549,83,4271.795,4294.872,4174.872,4181.538,4251.282,16220.0,1,8,motor_imagery_right_hand
1774525075.2627,84,4254.872,4294.872,4174.872,4174.359,4231.282,450.0,1,8,motor_imagery_right_hand
1774525075.2704,85,4254.872,4263.077,4181.538,4163.077,4254.359,450.0,1,8,motor_imagery_right_hand
1774525075.2782,86,4264.103,4282.564,4180.0,4177.949,4263.59,450.0,1,8,motor_imagery_right_hand
1774525075.286,87,4261.026,4301.538,4173.333,4187.179,4237.949,16220.0,1,8,motor_imagery_right_hand
1774525075.2937,88,4250.769,4273.333,4172.821,4167.179,4226.154,450.0,1,8,motor_imagery_right_hand
1774525075.3015,89,4253.846,4258.974,4177.436,4161.538,4238.462,450.0,1,8,motor_imagery_right_hand
1774525075.3093,90,4267.179,4278.974,4186.667,4180.513,4248.718,450.0,1,8,motor_imagery_right_hand
1774525075.317,91,4266.667,4291.795,4187.179,4185.641,4250.256,16220.0,1,8,motor_imagery_right_hand
1774525075.3248,92,4256.923,4281.538,4166.154,4173.846,4245.128,450.0,1,8,motor_imagery_right_hand
1774525075.3325,93,4255.897,4261.026,4144.615,4169.744,4242.564,450.0,1,8,motor_imagery_right_hand
1774525075.3404,94,4273.333,4280.513,4152.821,4183.077,4248.718,450.0,1,8,motor_imagery_right_hand
1774525075.3481,95,4289.231,4314.359,4169.231,4189.231,4242.051,16220.0,1,8,motor_imagery_right_hand
1774525075.3559,96,4278.974,4278.462,4173.333,4167.692,4219.487,450.0,1,8,motor_imagery_right_hand
1774525075.3636,97,4263.077,4243.077,4179.487,4153.333,4208.718,450.0,1,8,motor_imagery_right_hand
1774525075.3713,98,4256.923,4267.692,4192.308,4163.59,4209.744,450.0,1,8,motor_imagery_right_hand
1774525075.3791,99,4255.385,4284.103,4200.513,4166.154,4209.744,16220.0,1,8,motor_imagery_right_hand
1774525075.3868,100,4260.513,4264.103,4194.359,4160.513,4211.795,450.0,1,8,motor_imagery_right_hand
1774525075.3947,101,4273.846,4251.795,4183.077,4171.795,4212.821,450.0,1,8,motor_imagery_right_hand
1774525075.4024,102,4278.974,4275.385,4171.795,4185.128,4213.333,450.0,1,8,motor_imagery_right_hand
1774525075.4102,103,4267.692,4286.667,4156.923,4172.821,4208.205,16220.0,1,8,motor_imagery_right_hand
1774525075.4179,104,4269.231,4270.769,4155.897,4163.59,4193.846,450.0,1,8,motor_imagery_right_hand
1774525075.4257,105,4283.59,4277.436,4168.205,4181.538,4184.103,450.0,1,8,motor_imagery_right_hand
1774525075.4334,106,4281.538,4294.872,4177.949,4185.641,4188.205,450.0,1,8,motor_imagery_right_hand
1774525075.4412,107,4277.436,4266.154,4186.154,4166.667,4198.974,16220.0,1,8,motor_imagery_right_hand
1774525075.449,108,4278.974,4249.231,4184.615,4167.179,4202.051,450.0,1,8,motor_imagery_right_hand
1774525075.4568,109,4264.103,4270.769,4171.282,4171.795,4197.949,450.0,1,8,motor_imagery_right_hand
1774525075.4645,110,4255.385,4269.231,4172.308,4158.462,4197.436,450.0,1,8,motor_imagery_right_hand
1774525075.4723,111,4266.667,4265.641,4186.154,4155.385,4200.513,16220.0,1,8,motor_imagery_right_hand
1774525075.48,112,4267.692,4285.128,4185.641,4162.564,4203.077,450.0,1,8,motor_imagery_right_hand
1774525075.4878,113,4258.974,4277.949,4175.385,4152.821,4203.077,450.0,1,8,motor_imagery_right_hand
1774525075.4956,114,4273.846,4271.282,4184.615,4148.205,4201.538,450.0,1,8,motor_imagery_right_hand
1774525075.5034,115,4291.795,4300.0,4191.795,4158.974,4207.692,16220.0,1,8,motor_imagery_right_hand
1774525075.5111,116,4289.744,4292.308,4177.949,4170.769,4221.026,450.0,1,8,motor_imagery_right_hand
1774525075.5188,117,4288.205,4251.282,4173.333,4178.974,4231.282,450.0,1,8,motor_imagery_right_hand
1774525075.5266,118,4288.718,4260.513,4176.923,4176.41,4228.718,450.0,1,8,motor_imagery_right_hand
1774525075.5344,119,4281.026,4288.205,4170.256,4167.179,4226.154,16220.0,1,8,motor_imagery_right_hand
1774525075.5421,120,4271.282,4271.282,4165.641,4165.641,4234.872,450.0,1,8,motor_imagery_right_hand
1774525075.55,121,4272.308,4251.795,4173.333,4168.718,4241.026,450.0,1,8,motor_imagery_right_hand
1774525075.5577,122,4284.103,4272.308,4185.641,4165.128,4236.923,450.0,1,8,motor_imagery_right_hand
1774525075.5654,123,4293.846,4291.282,4194.872,4169.231,4241.026,16220.0,1,8,motor_imagery_right_hand
1774525075.5732,124,4289.231,4274.872,4198.974,4181.026,4251.795,450.0,1,8,motor_imagery_right_hand
1774525075.581,125,4276.41,4250.256,4182.564,4173.846,4244.615,450.0,1,8,motor_imagery_right_hand
1774525075.5887,126,4265.128,4258.974,4150.256,4152.821,4225.641,450.0,1,8,motor_imagery_right_hand
1774525075.5964,127,4263.077,4278.462,4137.949,4156.923,4221.026,234.0,1,8,motor_imagery_right_hand
1774525075.6043,0,4266.667,4266.667,4144.615,4181.026,4227.179,450.0,1,8,motor_imagery_right_hand
1774525075.6121,1,4260.0,4252.821,4145.641,4184.103,4233.333,450.0,1,8,motor_imagery_right_hand
1774525075.6198,2,4252.308,4278.462,4145.128,4180.513,4234.872,16218.0,1,8,motor_imagery_right_hand
1774525075.6275,3,4257.436,4294.359,4150.256,4180.0,4232.308,450.0,1,8,motor_imagery_right_hand
1774525075.6352,4,4267.179,4273.846,4163.077,4171.282,4231.795,16237.0,1,8,motor_imagery_right_hand
1774525075.643,5,4266.667,4255.897,4174.872,4163.59,4234.872,450.0,1,8,motor_imagery_right_hand
1774525075.6508,6,4267.692,4270.256,4184.615,4165.641,4252.308,16190.0,1,8,motor_imagery_right_hand
1774525075.6586,7,4286.154,4293.333,4196.41,4174.359,4281.026,450.0,1,8,motor_imagery_right_hand
1774525075.6664,8,4288.205,4297.436,4193.846,4186.154,4290.769,450.0,1,8,motor_imagery_right_hand
1774525075.6741,9,4273.333,4299.487,4181.026,4194.359,4286.154,16178.0,1,8,motor_imagery_right_hand
1774525075.6819,10,4280.513,4297.949,4178.462,4185.641,4285.641,450.0,1,8,motor_imagery_right_hand
1774525075.6896,11,4293.333,4289.231,4176.41,4174.872,4280.513,16224.0,1,8,motor_imagery_right_hand
1774525075.6974,12,4283.077,4281.026,4165.128,4176.41,4276.923,450.0,1,8,motor_imagery_right_hand
1774525075.7051,13,4271.282,4257.949,4154.359,4175.897,4285.641,450.0,1,8,motor_imagery_right_hand
1774525075.713,14,4275.385,4237.436,4157.949,4166.667,4288.205,450.0,1,8,motor_imagery_right_hand
1774525075.7207,15,4273.333,4250.256,4166.667,4166.154,4285.641,16224.0,1,8,motor_imagery_right_hand
1774525075.7285,16,4264.615,4272.308,4172.821,4177.436,4282.051,0.0,1,8,motor_imagery_right_hand
1774525075.7362,17,4269.231,4286.667,4186.154,4180.0,4279.487,0.0,1,8,motor_imagery_right_hand
1774525075.744,18,4284.615,4300.0,4202.051,4171.795,4274.872,0.0,1,8,motor_imagery_right_hand
1774525075.7517,19,4289.744,4283.59,4202.051,4168.205,4250.769,0.0,1,8,motor_imagery_right_hand
1774525075.7596,20,4292.308,4252.308,4192.821,4175.385,4231.282,0.0,1,8,motor_imagery_right_hand
1774525075.7673,21,4296.41,4263.077,4190.256,4166.154,4238.462,0.0,1,8,motor_imagery_right_hand
1774525075.7751,22,4290.769,4297.436,4189.231,4156.41,4234.359,0.0,1,8,motor_imagery_right_hand
1774525075.7828,23,4286.667,4294.359,4179.487,4166.154,4206.667,0.0,1,8,motor_imagery_right_hand
1774525075.7905,24,4287.692,4271.282,4169.744,4166.667,4201.026,0.0,1,8,motor_imagery_right_hand
1774525075.7983,25,4285.641,4276.923,4168.718,4168.718,4225.128,0.0,1,8,motor_imagery_right_hand
1774525075.806,26,4287.179,4292.821,4175.385,4189.744,4235.385,0.0,1,8,motor_imagery_right_hand
1774525075.8139,27,4282.564,4271.795,4186.154,4197.436,4220.513,0.0,1,8,motor_imagery_right_hand
1774525075.8216,28,4269.231,4256.923,4195.897,4182.051,4216.41,0.0,1,8,motor_imagery_right_hand
1774525075.8294,29,4273.846,4280.0,4200.513,4184.103,4235.897,0.0,1,8,motor_imagery_right_hand
1774525075.8372,30,4292.308,4301.538,4207.692,4197.949,4243.077,0.0,1,8,motor_imagery_right_hand
1774525075.8449,31,4288.205,4306.154,4211.282,4181.538,4226.154,0.0,1,8,motor_imagery_right_hand
1774525075.8526,32,4275.385,4287.179,4202.564,4161.026,4218.974,0.0,1,8,motor_imagery_right_hand
1774525075.8604,33,4272.821,4261.026,4191.795,4165.641,4217.949,0.0,1,8,motor_imagery_right_hand
1774525075.8682,34,4272.821,4272.821,4186.667,4168.205,4198.974,0.0,1,8,motor_imagery_right_hand
1774525075.876,35,4282.051,4291.795,4193.333,4172.308,4187.692,0.0,1,8,motor_imagery_right_hand
1774525075.8837,36,4294.872,4266.154,4196.923,4191.795,4193.846,0.0,1,8,motor_imagery_right_hand
1774525075.8915,37,4292.821,4251.282,4189.231,4186.154,4188.718,0.0,1,8,motor_imagery_right_hand
1774525075.8992,38,4285.128,4284.615,4185.128,4157.949,4175.385,0.0,1,8,motor_imagery_right_hand
1774525075.9069,39,4286.154,4297.949,4196.41,4164.103,4172.308,0.0,1,8,motor_imagery_right_hand
1774525075.9147,40,4288.718,4290.256,4208.205,4185.128,4169.231,0.0,1,8,motor_imagery_right_hand
1774525075.9226,41,4292.308,4292.308,4207.692,4176.923,4170.256,0.0,1,8,motor_imagery_right_hand
1774525075.9303,42,4305.641,4287.692,4213.846,4185.128,4194.872,0.0,1,8,motor_imagery_right_hand
1774525075.9381,43,4314.872,4284.103,4217.949,4201.538,4204.615,0.0,1,8,motor_imagery_right_hand
1774525075.9458,44,4294.359,4276.41,4201.026,4172.821,4179.487,0.0,1,8,motor_imagery_right_hand
1774525075.9535,45,4268.718,4254.872,4183.59,4142.564,4167.179,0.0,1,8,motor_imagery_right_hand
1774525075.9613,46,4278.462,4257.949,4179.487,4161.026,4184.615,0.0,1,8,motor_imagery_right_hand
1774525075.9691,47,4294.359,4281.538,4184.103,4181.538,4192.821,0.0,1,8,motor_imagery_right_hand
1774525075.977,48,4286.154,4282.564,4196.923,4175.897,4189.231,0.0,1,8,motor_imagery_right_hand
1774525075.9847,49,4280.513,4266.154,4204.103,4184.615,4192.308,0.0,1,8,motor_imagery_right_hand
1774525075.9925,50,4289.231,4269.744,4202.564,4195.897,4187.692,0.0,1,8,motor_imagery_right_hand
1774525076.0002,51,4297.949,4295.385,4200.513,4183.077,4183.59,0.0,1,8,motor_imagery_right_hand
1774525076.008,52,4294.359,4293.333,4193.333,4162.564,4192.308,0.0,1,8,motor_imagery_right_hand
1774525076.0157,53,4282.564,4271.282,4189.231,4157.949,4202.051,0.0,1,8,motor_imagery_right_hand
1774525076.0236,54,4275.897,4275.385,4191.282,4171.282,4206.154,0.0,1,8,motor_imagery_right_hand
1774525076.0313,55,4277.436,4296.41,4183.59,4178.462,4211.795,0.0,1,8,motor_imagery_right_hand
1774525076.0391,56,4288.718,4297.949,4175.897,4184.103,4210.769,0.0,1,8,motor_imagery_right_hand
1774525076.0468,57,4303.59,4280.513,4186.154,4199.487,4202.051,0.0,1,8,motor_imagery_right_hand
1774525076.0546,58,4299.487,4259.487,4191.795,4194.359,4197.436,0.0,1,8,motor_imagery_right_hand
1774525076.0623,59,4275.385,4253.333,4173.333,4157.436,4188.205,0.0,1,8,motor_imagery_right_hand
1774525076.0701,60,4270.769,4274.872,4168.205,4144.103,4174.872,0.0,1,8,motor_imagery_right_hand
1774525076.0779,61,4278.462,4284.103,4180.513,4169.744,4170.769,0.0,1,8,motor_imagery_right_hand
1774525076.0857,62,4265.641,4257.949,4173.333,4170.256,4170.769,0.0,1,8,motor_imagery_right_hand
1774525076.0934,63,4260.0,4253.846,4168.718,4150.256,4178.462,0.0,1,8,motor_imagery_right_hand
1774525076.1012,64,4280.513,4284.103,4186.667,4160.513,4194.872,450.0,1,8,motor_imagery_right_hand
1774525076.1089,65,4283.077,4282.051,4186.154,4176.41,4189.744,450.0,1,8,motor_imagery_right_hand
1774525076.1166,66,4264.103,4254.872,4163.077,4163.59,4173.333,16222.0,1,8,motor_imagery_right_hand
1774525076.1244,67,4266.154,4248.718,4154.359,4152.308,4186.154,450.0,1,8,motor_imagery_right_hand
1774525076.1322,68,4279.487,4260.513,4168.205,4172.308,4194.872,16236.0,1,8,motor_imagery_right_hand
1774525076.14,69,4283.59,4277.436,4180.513,4185.641,4173.333,450.0,1,8,motor_imagery_right_hand
1774525076.1477,70,4287.179,4284.103,4182.051,4167.692,4168.205,16204.0,1,8,motor_imagery_right_hand
1774525076.1555,71,4290.256,4278.974,4183.59,4158.974,4185.128,450.0,1,8,motor_imagery_right_hand
1774525076.1633,72,4280.0,4275.385,4172.308,4158.462,4177.436,450.0,1,8,motor_imagery_right_hand
1774525076.171,73,4276.923,4265.128,4160.0,4148.718,4167.179,16188.0,1,8,motor_imagery_right_hand
1774525076.1787,74,4292.821,4250.769,4165.128,4149.231,4181.538,450.0,1,8,motor_imagery_right_hand
1774525076.1866,75,4292.308,4265.128,4168.205,4151.795,4183.59,16211.0,1,8,motor_imagery_right_hand
1774525076.1944,76,4284.615,4282.051,4170.769,4151.282,4189.231,450.0,1,8,motor_imagery_right_hand
1774525076.2021,77,4285.641,4260.0,4167.692,4155.897,4206.667,450.0,1,8,motor_imagery_right_hand
1774525076.2098,78,4279.487,4241.538,4151.282,4164.615,4206.154,450.0,1,8,motor_imagery_right_hand
1774525076.2176,79,4273.846,4249.744,4142.564,4163.59,4197.949,16211.0,1,8,motor_imagery_right_hand
1774525076.2253,80,4279.487,4268.205,4150.256,4155.385,4209.231,450.0,1,8,motor_imagery_right_hand
1774525076.2331,81,4292.821,4285.641,4160.0,4157.949,4229.744,450.0,1,8,motor_imagery_right_hand
1774525076.2409,82,4308.718,4276.923,4168.205,4174.872,4254.359,450.0,1,8,motor_imagery_right_hand
1774525076.2487,83,4317.436,4263.077,4185.641,4187.179,4280.513,16211.0,1,8,motor_imagery_right_hand
1774525076.2564,84,4309.744,4261.026,4196.41,4172.821,4268.718,450.0,1,8,motor_imagery_right_hand
1774525076.2641,85,4295.897,4261.538,4184.615,4160.513,4238.462,450.0,1,8,motor_imagery_right_hand
1774525076.2719,86,4292.308,4278.974,4171.282,4161.026,4239.487,450.0,1,8,motor_imagery_right_hand
1774525076.2797,87,4298.974,4286.667,4172.308,4152.308,4245.641,16211.0,1,8,motor_imagery_right_hand
1774525076.2875,88,4309.744,4275.385,4181.538,4150.769,4240.513,450.0,1,8,motor_imagery_right_hand
1774525076.2953,89,4315.897,4280.0,4177.436,4165.641,4237.949,450.0,1,8,motor_imagery_right_hand
1774525076.303,90,4307.179,4277.949,4160.513,4170.769,4224.103,450.0,1,8,motor_imagery_right_hand
1774525076.3108,91,4290.256,4260.0,4155.385,4167.179,4210.256,16211.0,1,8,motor_imagery_right_hand
1774525076.3185,92,4289.231,4266.667,4167.692,4172.821,4215.897,450.0,1,8,motor_imagery_right_hand
1774525076.3262,93,4306.154,4278.462,4184.103,4184.615,4209.744,450.0,1,8,motor_imagery_right_hand
1774525076.334,94,4311.282,4267.179,4186.154,4173.846,4182.051,450.0,1,8,motor_imagery_right_hand
1774525076.3419,95,4295.385,4263.59,4169.744,4140.513,4173.846,16211.0,1,8,motor_imagery_right_hand
1774525076.3496,96,4285.641,4263.077,4159.487,4121.538,4189.231,450.0,1,8,motor_imagery_right_hand
1774525076.3573,97,4295.385,4267.179,4164.615,4142.564,4213.333,450.0,1,8,motor_imagery_right_hand
1774525076.3651,98,4304.103,4287.179,4160.0,4162.564,4231.282,450.0,1,8,motor_imagery_right_hand
1774525076.3728,99,4305.641,4288.718,4153.846,4162.564,4240.513,16211.0,1,8,motor_imagery_right_hand
1774525076.3806,100,4307.692,4268.205,4157.949,4172.308,4248.718,450.0,1,8,motor_imagery_right_hand
1774525076.3883,101,4311.282,4258.974,4167.692,4181.538,4250.256,450.0,1,8,motor_imagery_right_hand
1774525076.3962,102,4317.436,4266.667,4182.564,4169.744,4248.205,450.0,1,8,motor_imagery_right_hand
1774525076.4039,103,4314.872,4275.897,4183.077,4155.385,4244.103,16211.0,1,8,motor_imagery_right_hand
1774525076.4117,104,4296.41,4270.769,4162.051,4149.744,4229.744,450.0,1,8,motor_imagery_right_hand
1774525076.4194,105,4283.59,4252.821,4154.359,4152.821,4217.436,450.0,1,8,motor_imagery_right_hand
1774525076.4272,106,4290.256,4254.359,4176.41,4161.026,4218.974,450.0,1,8,motor_imagery_right_hand
1774525076.4349,107,4291.795,4277.949,4188.718,4164.615,4215.385,16211.0,1,8,motor_imagery_right_hand
1774525076.4427,108,4281.026,4277.436,4174.359,4165.641,4206.667,450.0,1,8,motor_imagery_right_hand
1774525076.4505,109,4287.179,4275.385,4168.718,4172.821,4217.436,450.0,1,8,motor_imagery_right_hand
1774525076.4583,110,4308.205,4308.718,4173.846,4175.385,4232.308,450.0,1,8,motor_imagery_right_hand
1774525076.466,111,4314.359,4309.231,4168.205,4166.154,4234.359,16211.0,1,8,motor_imagery_right_hand
1774525076.4738,112,4312.308,4255.385,4166.154,4170.256,4236.923,450.0,1,8,motor_imagery_right_hand
1774525076.4815,113,4316.41,4247.179,4180.0,4189.744,4249.231,450.0,1,8,motor_imagery_right_hand
1774525076.4893,114,4320.0,4292.821,4193.846,4193.333,4261.538,450.0,1,8,motor_imagery_right_hand
1774525076.497,115,4323.077,4305.641,4201.026,4178.974,4267.692,16211.0,1,8,motor_imagery_right_hand
1774525076.5048,116,4323.077,4286.667,4208.718,4172.308,4274.359,450.0,1,8,motor_imagery_right_hand
1774525076.5126,117,4317.436,4289.744,4206.154,4172.821,4278.462,450.0,1,8,motor_imagery_right_hand
1774525076.5204,118,4315.385,4305.128,4191.282,4163.077,4267.692,450.0,1,8,motor_imagery_right_hand
1774525076.5281,119,4308.718,4294.872,4182.051,4151.282,4250.769,16211.0,1,8,motor_imagery_right_hand
1774525076.5358,120,4295.385,4270.256,4177.436,4157.436,4243.077,450.0,1,8,motor_imagery_right_hand
1774525076.5436,121,4289.744,4275.897,4173.846,4168.205,4242.051,450.0,1,8,motor_imagery_right_hand
1774525076.5514,122,4283.077,4294.872,4172.308,4161.026,4239.487,450.0,1,8,motor_imagery_right_hand
1774525076.5592,123,4273.333,4285.641,4166.154,4150.769,4233.846,16211.0,1,8,motor_imagery_right_hand
1774525076.5669,124,4277.436,4278.974,4163.59,4158.974,4231.795,450.0,1,8,motor_imagery_right_hand
1774525076.5747,125,4284.103,4296.923,4168.205,4165.128,4253.333,450.0,1,8,motor_imagery_right_hand
1774525076.5824,126,4287.179,4284.615,4169.744,4157.436,4282.564,450.0,1,8,motor_imagery_right_hand
1774525076.5902,127,4291.795,4251.795,4172.821,4158.462,4285.128,234.0,1,8,motor_imagery_right_hand
1774525076.5979,0,4283.59,4263.077,4171.795,4155.385,4271.282,450.0,1,8,motor_imagery_right_hand
1774525076.6058,1,4270.769,4279.487,4167.179,4138.974,4261.026,450.0,1,8,motor_imagery_right_hand
1774525076.6135,2,4277.949,4267.179,4178.462,4145.641,4263.077,16213.0,1,8,motor_imagery_right_hand
1774525076.6213,3,4280.513,4266.667,4179.487,4160.513,4274.872,450.0,1,8,motor_imagery_right_hand
1774525076.629,4,4271.795,4281.026,4162.051,4154.872,4288.718,16239.0,1,8,motor_imagery_right_hand
1774525076.6368,5,4277.436,4285.128,4160.0,4156.923,4300.0,450.0,1,8,motor_imagery_right_hand
1774525076.6445,6,4288.205,4285.128,4170.256,4174.359,4309.231,16185.0,1,8,motor_imagery_right_hand
1774525076.6523,7,4291.282,4298.462,4172.821,4171.795,4305.128,450.0,1,8,motor_imagery_right_hand
